iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
CZE,Europe,Czechia,2020-09-07,28716.0,560.0,585.429,437.0,1.0,1.857,2681.487,52.293,54.667,40.807,0.093,0.173,1.54,65.0,6.07,255.0,23.812,,,,,11604.0,,,1.084,10250.0,0.957,0.057,17.5,tests performed,,,,,,,,,,36.11,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-09-08,29877.0,1161.0,680.0,441.0,4.0,2.286,2789.901,108.414,63.498,41.18,0.374,0.213,1.61,57.0,5.323,252.0,23.532,,,,,16115.0,,,1.505,10961.0,1.024,0.062,16.1,tests performed,,,,,,,,,,38.89,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-09-09,31036.0,1159.0,751.857,444.0,3.0,2.714,2898.128,108.227,70.208,41.461,0.28,0.253,1.63,61.0,5.696,265.0,24.746,,,,,15506.0,,,1.448,11489.0,1.073,0.065,15.4,tests performed,,,,,,,,,,38.89,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-09-10,32413.0,1377.0,851.571,448.0,4.0,3.143,3026.712,128.584,79.519,41.834,0.374,0.293,1.63,67.0,6.256,272.0,25.399,,,,,16513.0,,,1.542,12200.0,1.139,0.07,14.3,tests performed,,,,,,,,,,38.89,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-09-11,33860.0,1447.0,944.429,450.0,2.0,3.0,3161.832,135.12,88.19,42.021,0.187,0.28,1.62,66.0,6.163,307.0,28.668,,,,,19217.0,,,1.794,12994.0,1.213,0.073,13.7,tests performed,,,,,,,,,,38.89,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-09-12,35401.0,1541.0,1092.714,453.0,3.0,3.143,3305.73,143.898,102.037,42.301,0.28,0.293,1.59,63.0,5.883,283.0,26.426,,,,,13317.0,,,1.244,13830.0,1.291,0.079,12.7,tests performed,,,,,,,,,,38.89,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-09-13,36188.0,787.0,1147.429,456.0,3.0,2.857,3379.219,73.49,107.146,42.581,0.28,0.267,1.54,65.0,6.07,305.0,28.481,101.142,9.445,497.699,46.475,7090.0,,,0.662,14195.0,1.326,0.081,12.3,tests performed,,,,,,,,,,38.89,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-09-14,37222.0,1034.0,1215.143,465.0,9.0,4.0,3475.774,96.554,113.47,43.421,0.84,0.374,1.54,75.0,7.003,339.0,31.656,,,,,17519.0,,,1.636,15040.0,1.404,0.081,12.3,tests performed,,,,,,,,,,38.89,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-09-15,38896.0,1674.0,1288.429,476.0,11.0,5.0,3632.091,156.317,120.313,44.449,1.027,0.467,1.56,74.0,6.91,369.0,34.457,,,,,20461.0,,,1.911,15660.0,1.462,0.082,12.2,tests performed,,,,,,,,,,38.89,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-09-16,41032.0,2136.0,1428.0,482.0,6.0,5.429,3831.55,199.459,133.346,45.009,0.56,0.507,1.57,80.0,7.47,399.0,37.258,,,,,20587.0,,,1.922,16386.0,1.53,0.087,11.5,tests performed,,,,,,,,,,38.89,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-09-17,44155.0,3123.0,1677.429,489.0,7.0,5.857,4123.174,291.624,156.638,45.663,0.654,0.547,1.56,91.0,8.498,493.0,46.036,,,,,23591.0,,,2.203,17397.0,1.625,0.096,10.4,tests performed,,,,,,,,,,38.89,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-09-18,46262.0,2107.0,1771.714,495.0,6.0,6.429,4319.925,196.751,165.442,46.223,0.56,0.6,1.49,96.0,8.964,525.0,49.024,,,,,21580.0,,,2.015,17735.0,1.656,0.1,10.0,tests performed,,,,,,,,,,38.89,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-09-19,48306.0,2044.0,1843.571,499.0,4.0,6.571,4510.793,190.868,172.152,46.596,0.374,0.614,1.42,93.0,8.684,508.0,47.437,,,,,15231.0,,,1.422,18008.0,1.682,0.102,9.8,tests performed,,,,,,,,,,38.89,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-09-20,49290.0,984.0,1871.714,503.0,4.0,6.714,4602.678,91.885,174.78,46.97,0.374,0.627,1.37,106.0,9.898,532.0,49.678,179.252,16.738,845.187,78.923,10561.0,,,0.986,18504.0,1.728,0.101,9.9,tests performed,,,,,,,,,,38.89,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-09-21,50764.0,1474.0,1934.571,522.0,19.0,8.143,4740.32,137.641,180.649,48.744,1.774,0.76,1.35,113.0,10.552,612.0,57.148,,,,,19410.0,,,1.812,18774.0,1.753,0.103,9.7,tests performed,,,,,,,,,,38.89,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-09-22,53158.0,2394.0,2037.429,531.0,9.0,7.857,4963.871,223.551,190.254,49.585,0.84,0.734,1.35,120.0,11.206,637.0,59.483,,,,,22400.0,,,2.092,19051.0,1.779,0.107,9.3,tests performed,,,,,,,,,,38.89,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-09-23,55464.0,2306.0,2061.714,555.0,24.0,10.429,5179.204,215.333,192.522,51.826,2.241,0.974,1.34,135.0,12.606,709.0,66.206,,,,,22445.0,,,2.096,19317.0,1.804,0.107,9.3,tests performed,,,,,,,,,,38.89,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-09-24,58374.0,2910.0,2031.286,567.0,12.0,11.143,5450.938,271.735,189.681,52.946,1.121,1.041,1.33,155.0,14.474,768.0,71.716,,,,,23163.0,,,2.163,19256.0,1.798,0.105,9.5,tests performed,,,,,,,,,,38.89,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-09-25,61318.0,2944.0,2150.857,581.0,14.0,12.286,5725.848,274.909,200.846,54.254,1.307,1.147,1.31,164.0,15.314,825.0,77.038,,,,,23132.0,,,2.16,19477.0,1.819,0.11,9.1,tests performed,,,,,,,,,,38.89,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-09-26,63294.0,1976.0,2141.143,591.0,10.0,13.143,5910.366,184.518,199.939,55.187,0.934,1.227,1.27,184.0,17.182,797.0,74.424,,,,,15388.0,,,1.437,19500.0,1.821,0.11,9.1,tests performed,,,,,,,,,,38.89,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-09-27,64597.0,1303.0,2186.714,606.0,15.0,14.714,6032.039,121.674,204.194,56.588,1.401,1.374,1.24,188.0,17.555,823.0,76.851,290.408,27.118,1360.912,127.081,10468.0,,,0.977,19487.0,1.82,0.112,8.9,tests performed,,,,,,,,,,38.89,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-09-28,65883.0,1286.0,2159.857,618.0,12.0,13.714,6152.125,120.086,201.687,57.709,1.121,1.281,1.24,197.0,18.396,845.0,78.906,,,,,12218.0,,,1.141,18459.0,1.724,0.117,8.5,tests performed,,,,,,,,,,38.89,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-09-29,67843.0,1960.0,2097.857,636.0,18.0,15.0,6335.149,183.024,195.897,59.389,1.681,1.401,1.28,204.0,19.049,998.0,93.193,,,,,18323.0,,,1.711,17877.0,1.669,0.117,8.5,tests performed,,,,,,,,,,38.89,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-09-30,70763.0,2920.0,2185.571,655.0,19.0,14.286,6607.818,272.668,204.088,61.164,1.774,1.334,1.33,195.0,18.209,1061.0,99.076,,,,,21092.0,,,1.97,17683.0,1.651,0.124,8.1,tests performed,,,,,,,,,,38.89,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-01,74255.0,3492.0,2268.714,678.0,23.0,15.857,6933.899,326.081,211.852,63.311,2.148,1.481,1.36,231.0,21.571,1163.0,108.6,,,,,23921.0,,,2.234,17792.0,1.661,0.128,7.8,tests performed,,,,,,,,,,38.89,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-02,78051.0,3796.0,2390.429,699.0,21.0,16.857,7288.368,354.469,223.217,65.272,1.961,1.574,1.37,243.0,22.691,1238.0,115.604,,,,,23639.0,,,2.207,17864.0,1.668,0.134,7.5,tests performed,,,,,,,,,,38.89,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-03,80605.0,2554.0,2473.0,711.0,12.0,17.143,7526.859,238.491,230.928,66.393,1.121,1.601,1.37,262.0,24.465,1207.0,112.709,,,,,15201.0,,,1.419,17837.0,1.666,0.139,7.2,tests performed,,,,,,,,,,38.89,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-04,82446.0,1841.0,2549.857,727.0,16.0,17.286,7698.771,171.912,238.105,67.887,1.494,1.614,1.38,264.0,24.652,1279.0,119.432,426.599,39.836,1971.77,184.123,7776.0,,,0.726,17453.0,1.63,0.146,6.8,tests performed,,,,,,,,,,38.89,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-05,85566.0,3120.0,2811.857,758.0,31.0,20.0,7990.115,291.344,262.57,70.782,2.895,1.868,1.43,313.0,29.228,1486.0,138.762,,,,,17768.0,,,1.659,18246.0,1.704,0.154,6.5,tests performed,,,,,,,,,,48.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-06,90022.0,4456.0,3168.429,794.0,36.0,22.571,8406.215,416.099,295.866,74.143,3.362,2.108,1.48,330.0,30.815,1632.0,152.395,,,,,23045.0,,,2.152,18920.0,1.767,0.168,6.0,tests performed,,,,,,,,,,48.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-07,95360.0,5338.0,3513.857,829.0,35.0,24.857,8904.675,498.46,328.122,77.412,3.268,2.321,1.51,363.0,33.897,1783.0,166.496,,,,,24020.0,,,2.243,19339.0,1.806,0.182,5.5,tests performed,,,,,,,,,,48.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-08,100757.0,5397.0,3786.0,869.0,40.0,27.286,9408.644,503.969,353.535,81.147,3.735,2.548,1.53,402.0,37.539,1953.0,182.37,,,,,25073.0,,,2.341,19503.0,1.821,0.194,5.2,tests performed,,,,,,,,,,48.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-09,109374.0,8617.0,4474.714,905.0,36.0,29.429,10213.296,804.652,417.847,84.508,3.362,2.748,1.53,411.0,38.379,2146.0,200.393,,,,,27743.0,,,2.591,20089.0,1.876,0.223,4.5,tests performed,,,,,,,,,,48.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-10,114005.0,4631.0,4771.429,948.0,43.0,33.857,10645.736,432.441,445.554,88.524,4.015,3.162,1.49,436.0,40.713,2166.0,202.26,,,,,18124.0,,,1.692,20507.0,1.915,0.233,4.3,tests performed,,,,,,,,,,48.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-11,117110.0,3105.0,4952.0,987.0,39.0,37.143,10935.68,289.944,462.416,92.166,3.642,3.468,1.47,409.0,38.192,2218.0,207.116,696.979,65.084,3388.76,316.441,11504.0,,,1.074,21040.0,1.965,0.235,4.3,tests performed,,,,,,,,,,48.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-12,121421.0,4311.0,5122.143,1051.0,64.0,41.857,11338.239,402.559,478.303,98.142,5.976,3.909,1.48,468.0,43.702,2577.0,240.639,,,,,22048.0,,,2.059,21651.0,2.022,0.237,4.2,tests performed,,,,,,,,,,48.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-13,129747.0,8326.0,5675.0,1106.0,55.0,44.571,12115.717,777.478,529.929,103.278,5.136,4.162,1.52,494.0,46.13,2690.0,251.191,,,,,31638.0,,,2.954,22879.0,2.136,0.248,4.0,tests performed,,,,,,,,,,48.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-14,139290.0,9543.0,6275.714,1172.0,66.0,49.0,13006.839,891.121,586.023,109.441,6.163,4.576,1.53,520.0,48.557,2970.0,277.337,,,,,34859.0,,,3.255,24427.0,2.281,0.257,3.9,tests performed,,,,,,,,,,48.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-15,149010.0,9720.0,6893.286,1230.0,58.0,51.571,13914.488,907.649,643.692,114.857,5.416,4.816,1.52,540.0,50.425,3205.0,299.281,,,,,34806.0,,,3.25,25817.0,2.411,0.267,3.7,tests performed,,,,,,,,,,48.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-16,160112.0,11102.0,7248.286,1283.0,53.0,54.0,14951.188,1036.7,676.842,119.806,4.949,5.042,1.49,572.0,53.413,3444.0,321.599,,,,,38723.0,,,3.616,27386.0,2.557,0.265,3.8,tests performed,,,,,,,,,,48.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-17,168827.0,8715.0,7831.714,1352.0,69.0,57.714,15764.991,813.803,731.322,126.249,6.443,5.389,1.45,553.0,51.639,3537.0,330.283,,,,,29279.0,,,2.734,28980.0,2.706,0.27,3.7,tests performed,,,,,,,,,,48.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-18,173885.0,5058.0,8110.714,1422.0,70.0,62.143,16237.304,472.314,757.375,132.786,6.537,5.803,1.41,560.0,52.293,3697.0,345.224,971.364,90.706,5628.907,525.625,17240.0,,,1.61,29799.0,2.783,0.272,3.7,tests performed,,,,,,,,,,48.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-19,181962.0,8077.0,8648.714,1513.0,91.0,66.0,16991.531,754.227,807.613,141.283,8.498,6.163,1.41,611.0,57.055,4138.0,386.405,,,,,31165.0,,,2.91,31101.0,2.904,0.278,3.6,tests performed,,,,,,,,,,48.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-20,193946.0,11984.0,9171.286,1619.0,106.0,73.286,18110.592,1119.061,856.411,151.182,9.898,6.843,1.42,638.0,59.576,4437.0,414.325,,,,,40598.0,,,3.791,32381.0,3.024,0.283,3.5,tests performed,,,,,,,,,,48.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-21,208915.0,14969.0,9946.429,1739.0,120.0,81.0,19508.39,1397.799,928.793,162.387,11.206,7.564,1.42,701.0,65.459,4846.0,452.517,,,,,45245.0,,,4.225,33865.0,3.162,0.294,3.4,tests performed,,,,,,,,,,48.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-22,223065.0,14150.0,10579.286,1845.0,106.0,87.857,20829.711,1321.321,987.889,172.285,9.898,8.204,1.39,719.0,67.14,5088.0,475.115,,,,,46425.0,,,4.335,35525.0,3.317,0.298,3.4,tests performed,,,,,,,,,,67.59,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-23,238323.0,15258.0,11173.0,1971.0,126.0,98.286,22254.496,1424.785,1043.33,184.051,11.766,9.178,1.34,742.0,69.288,5436.0,507.611,,,,,45252.0,,,4.226,36458.0,3.404,0.306,3.3,tests performed,,,,,,,,,,67.59,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-24,250797.0,12474.0,11710.0,2077.0,106.0,103.571,23419.313,1164.817,1093.475,193.949,9.898,9.671,1.29,757.0,70.688,5355.0,500.048,,,,,39192.0,,,3.66,37874.0,3.537,0.309,3.2,tests performed,,,,,,,,,,67.59,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-25,258097.0,7300.0,12030.286,2201.0,124.0,111.286,24100.984,681.671,1123.383,205.528,11.579,10.392,1.23,808.0,75.451,5664.0,528.902,1417.992,132.411,9018.669,842.159,21593.0,,,2.016,38496.0,3.595,0.312,3.2,tests performed,,,,,,,,,,67.59,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-26,268370.0,10273.0,12344.0,2365.0,164.0,121.714,25060.272,959.288,1152.677,220.843,15.314,11.366,1.21,875.0,81.707,6179.0,576.992,,,,,35597.0,,,3.324,39129.0,3.654,0.315,3.2,tests performed,,,,,,,,,,73.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-27,284033.0,15663.0,12869.571,2547.0,182.0,132.571,26522.876,1462.604,1201.755,237.838,16.995,12.379,1.19,933.0,87.123,6509.0,607.808,,,,,47498.0,,,4.435,40115.0,3.746,0.321,3.1,tests performed,,,,,,,,,,73.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-28,297013.0,12980.0,12585.429,2675.0,128.0,133.714,27734.942,1212.067,1175.222,249.79,11.953,12.486,1.16,1002.0,93.566,6563.0,612.85,,,,,40123.0,,,3.747,39383.0,3.678,0.32,3.1,tests performed,,,,,,,,,,73.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-29,310068.0,13055.0,12429.0,2862.0,187.0,145.286,28954.013,1219.07,1160.615,267.252,17.462,13.567,1.13,1034.0,96.554,7262.0,678.122,,,,,42577.0,,,3.976,38833.0,3.626,0.32,3.1,tests performed,,,,,,,,,,73.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-30,323673.0,13605.0,12192.857,3078.0,216.0,158.143,30224.442,1270.429,1138.564,287.422,20.17,14.767,1.09,1078.0,100.663,7634.0,712.86,,,,,46822.0,,,4.372,39057.0,3.647,0.312,3.2,tests performed,,,,,,,,,,73.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-10-31,335102.0,11429.0,12043.571,3251.0,173.0,167.714,31291.676,1067.235,1124.623,303.577,16.155,15.661,1.05,1111.0,103.745,7303.0,681.951,,,,,36296.0,,,3.389,38644.0,3.609,0.312,3.2,tests performed,,,,,,,,,,73.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-11-01,341644.0,6542.0,11935.286,3429.0,178.0,175.429,31902.566,610.889,1114.512,320.199,16.622,16.381,1.01,1136.0,106.079,7436.0,694.37,1785.508,166.73,11770.534,1099.127,20643.0,,,1.928,38508.0,3.596,0.31,3.2,tests performed,,,,,,,,,,73.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-11-02,350896.0,9252.0,11789.429,3654.0,225.0,184.143,32766.513,863.948,1100.892,341.209,21.01,17.195,1.0,1183.0,110.468,8010.0,747.97,,,,,32916.0,,,3.074,38125.0,3.56,0.309,3.2,tests performed,,,,,,,,,,73.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-11-03,362985.0,12089.0,11278.857,3913.0,259.0,195.143,33895.379,1128.865,1053.215,365.394,24.185,18.222,0.99,1200.0,112.055,8096.0,756.001,,,,,43629.0,,,4.074,37572.0,3.508,0.3,3.3,tests performed,,,,,,,,,,73.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-11-04,378716.0,15731.0,11671.857,4133.0,220.0,208.286,35364.332,1468.954,1089.913,385.938,20.544,19.45,0.98,1141.0,106.546,8155.0,761.51,,,,,46098.0,,,4.305,38426.0,3.588,0.304,3.3,tests performed,,,,,,,,,,73.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-11-05,391945.0,13229.0,11696.714,4330.0,197.0,209.714,36599.651,1235.318,1092.234,404.333,18.396,19.583,0.95,1145.0,106.92,8134.0,759.549,,,,,44072.0,,,4.115,38639.0,3.608,0.303,3.3,tests performed,,,,,,,,,,73.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-11-06,403497.0,11552.0,11403.429,4484.0,154.0,200.857,37678.371,1078.721,1064.847,418.714,14.38,18.756,0.9,1163.0,108.6,8028.0,749.651,,,,,40888.0,,,3.818,37792.0,3.529,0.302,3.3,tests performed,,,,,,,,,,73.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-11-07,411220.0,7723.0,10874.0,4681.0,197.0,204.286,38399.542,721.17,1015.409,437.11,18.396,19.076,0.85,1119.0,104.492,7403.0,691.289,,,,,26526.0,,,2.477,36396.0,3.399,0.299,3.3,tests performed,,,,,,,,,,73.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-11-08,414828.0,3608.0,10454.857,4858.0,177.0,204.143,38736.455,336.913,976.27,453.638,16.528,19.063,0.81,1127.0,105.239,7383.0,689.421,2015.832,188.237,12846.045,1199.558,14001.0,,,1.307,35447.0,3.31,0.295,3.4,tests performed,,,,,,,,,,73.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-11-09,417181.0,2353.0,9469.286,5028.0,170.0,196.286,38956.177,219.722,884.238,469.512,15.875,18.329,0.8,1130.0,105.519,7668.0,716.034,,,,,31646.0,,,2.955,35266.0,3.293,0.283,3.5,tests performed,,,,,,,,,,73.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-11-10,429880.0,12699.0,9556.429,5323.0,295.0,201.429,40142.004,1185.827,892.375,497.059,27.547,18.809,0.82,1084.0,101.223,7497.0,700.067,,,,,43495.0,,,4.062,35247.0,3.291,0.271,3.7,tests performed,,,,,,,,,,73.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-11-11,438805.0,8925.0,8584.143,5570.0,247.0,205.286,40975.417,833.413,801.583,520.124,23.065,19.169,0.8,1035.0,96.648,7253.0,677.282,,,,,47048.0,,,4.393,35382.0,3.304,0.243,4.1,tests performed,,,,,,,,,,73.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
